timestamp,value
2013-12-11 11:30:00,68.103
2013-12-11 11:35:00,67.613
2013-12-11 11:40:00,68.039
2013-12-11 11:45:00,68.152
2013-12-11 11:50:00,67.383
2013-12-11 11:55:00,66.552
2013-12-11 12:00:00,68.175
2013-12-11 12:05:00,65.745
2013-12-11 12:10:00,68.13
2013-12-11 12:15:00,66.099
2013-12-11 12:20:00,67.127
2013-12-11 12:25:00,68.282
2013-12-11 12:30:00,63.257
2013-12-11 12:35:00,65.631
2013-12-11 12:40:00,65.267
2013-12-11 12:45:00,67.693
2013-12-11 12:50:00,65.052
2013-12-11 12:55:00,68.714
2013-12-11 13:00:00,63.508
2013-12-11 13:05:00,65.666
2013-12-11 13:10:00,64.691
2013-12-11 13:15:00,65.672
2013-12-11 13:20:00,64.303
2013-12-11 13:25:00,64.358
2013-12-11 13:30:00,62.633
2013-12-11 13:35:00,64.875
2013-12-11 13:40:00,62.876
2013-12-11 13:45:00,63.034
2013-12-11 13:50:00,64.645
2013-12-11 13:55:00,64.334
2013-12-11 14:00:00,65.655
2013-12-11 14:05:00,62.745
2013-12-11 14:10:00,64.823
2013-12-11 14:15:00,64.658
2013-12-11 14:20:00,63.865
2013-12-11 14:25:00,63.224
2013-12-11 14:30:00,64.058
2013-12-11 14:35:00,65.182
2013-12-11 14:40:00,63.644
2013-12-11 14:45:00,65.085
2013-12-11 14:50:00,63.719
2013-12-11 14:55:00,66.1
2013-12-11 15:00:00,64.049
2013-12-11 15:05:00,63.797
2013-12-11 15:10:00,62.069
2013-12-11 15:15:00,62.287
2013-12-11 15:20:00,64.459
2013-12-11 15:25:00,63.735
2013-12-11 15:30:00,64.355
2013-12-11 15:35:00,63.209
2013-12-11 15:40:00,63.867
2013-12-11 15:45:00,63.32
2013-12-11 15:50:00,64.447
2013-12-11 15:55:00,63.859
2013-12-11 16:00:00,66.391
2013-12-11 16:05:00,63.363
2013-12-11 16:10:00,65.571
2013-12-11 16:15:00,63.006
2013-12-11 16:20:00,63.76
2013-12-11 16:25:00,63.359
2013-12-11 16:30:00,65.934
2013-12-11 16:35:00,65.004
2013-12-11 16:40:00,64.706
2013-12-11 16:45:00,64.887
2013-12-11 16:50:00,63.373
2013-12-11 16:55:00,66.429
2013-12-11 17:00:00,66.488
2013-12-11 17:05:00,64.858
2013-12-11 17:10:00,64.997
2013-12-11 17:15:00,65.845
2013-12-11 17:20:00,64.944
2013-12-11 17:25:00,65.006
2013-12-11 17:30:00,64.75
2013-12-11 17:35:00,65.024
2013-12-11 17:40:00,64.969
2013-12-11 17:45:00,66.52
2013-12-11 17:50:00,65.358
2013-12-11 17:55:00,65.348
2013-12-11 18:00:00,65.223
2013-12-11 18:05:00,64.291
2013-12-11 18:10:00,68.081
2013-12-11 18:15:00,66.941
2013-12-11 18:20:00,67.494
2013-12-11 18:25:00,65.945
2013-12-11 18:30:00,68.459
2013-12-11 18:35:00,67.016
2013-12-11 18:40:00,68.719
2013-12-11 18:45:00,67.097
2013-12-11 18:50:00,67.198
2013-12-11 18:55:00,66.759
2013-12-11 19:00:00,67.629
2013-12-11 19:05:00,67.951
2013-12-11 19:10:00,69.62
2013-12-11 19:15:00,69.825
2013-12-11 19:20:00,68.237
2013-12-11 19:25:00,69.745
2013-12-11 19:30:00,65.175
2013-12-11 19:35:00,68.028
2013-12-11 19:40:00,69.05
2013-12-11 19:45:00,69.975
2013-12-11 19:50:00,69.579
2013-12-11 19:55:00,69.166
2013-12-11 20:00:00,68.843
2013-12-11 20:05:00,68.602
2013-12-11 20:10:00,72.01
2013-12-11 20:15:00,71.241
2013-12-11 20:20:00,71.632
2013-12-11 20:25:00,70.244
2013-12-11 20:30:00,69.759
2013-12-11 20:35:00,71.237
2013-12-11 20:40:00,70.713
2013-12-11 20:45:00,70.76
2013-12-11 20:50:00,71.056
2013-12-11 20:55:00,70.498
2013-12-11 21:00:00,70.385
2013-12-11 21:05:00,71.313
2013-12-11 21:10:00,70.114
2013-12-11 21:15:00,72.668
2013-12-11 21:20:00,73.129
2013-12-11 21:25:00,71.373
2013-12-11 21:30:00,70.276
2013-12-11 21:35:00,73.114
2013-12-11 21:40:00,73.1
2013-12-11 21:45:00,73.01
2013-12-11 21:50:00,71.555
2013-12-11 21:55:00,71.026
2013-12-11 22:00:00,75.551
2013-12-11 22:05:00,73.407
2013-12-11 22:10:00,74.44
2013-12-11 22:15:00,73.918
2013-12-11 22:20:00,74.665
2013-12-11 22:25:00,72.8
2013-12-11 22:30:00,73.964
2013-12-11 22:35:00,73.035
2013-12-11 22:40:00,73.518
2013-12-11 22:45:00,74.132
2013-12-11 22:50:00,72.974
2013-12-11 22:55:00,74.746
2013-12-11 23:00:00,74.602
2013-12-11 23:05:00,74.185
2013-12-11 23:10:00,75.601
2013-12-11 23:15:00,75.898
2013-12-11 23:20:00,75.055
2013-12-11 23:25:00,78.62
2013-12-11 23:30:00,77.212
2013-12-11 23:35:00,77.838
2013-12-11 23:40:00,76.238
2013-12-11 23:45:00,77.842
2013-12-11 23:50:00,77.824
2013-12-11 23:55:00,75.816
2013-12-12 00:00:00,76.35
2013-12-12 00:05:00,80.795
2013-12-12 00:10:00,76.928
2013-12-12 00:15:00,78.129
2013-12-12 00:20:00,77.407
2013-12-12 00:25:00,78.78
2013-12-12 00:30:00,76.703
2013-12-12 00:35:00,76.801
2013-12-12 00:40:00,79.478
2013-12-12 00:45:00,78.46
2013-12-12 00:50:00,75.351
2013-12-12 00:55:00,78.452
2013-12-12 01:00:00,78.302
2013-12-12 01:05:00,79.466
2013-12-12 01:10:00,79.089
2013-12-12 01:15:00,79.201
2013-12-12 01:20:00,78.978
2013-12-12 01:25:00,79.302
2013-12-12 01:30:00,77.647
2013-12-12 01:35:00,78.125
2013-12-12 01:40:00,78.15
2013-12-12 01:45:00,77.629
2013-12-12 01:50:00,80.247
2013-12-12 01:55:00,80.654
2013-12-12 02:00:00,80.153
2013-12-12 02:05:00,78.746
2013-12-12 02:10:00,78.871
2013-12-12 02:15:00,79.033
2013-12-12 02:20:00,80.937
2013-12-12 02:25:00,80.27
2013-12-12 02:30:00,81.759
2013-12-12 02:35:00,78.538
2013-12-12 02:40:00,79.457
2013-12-12 02:45:00,78.237
2013-12-12 02:50:00,78.067
2013-12-12 02:55:00,79.596
2013-12-12 03:00:00,79.39
2013-12-12 03:05:00,79.184
2013-12-12 03:10:00,77.961
2013-12-12 03:15:00,80.038
2013-12-12 03:20:00,79.457
2013-12-12 03:25:00,80.887
2013-12-12 03:30:00,80.437
2013-12-12 03:35:00,78.186
2013-12-12 03:40:00,80.215
2013-12-12 03:45:00,78.998
2013-12-12 03:50:00,81.528
2013-12-12 03:55:00,79.623
2013-12-12 04:00:00,79.019
2013-12-12 04:05:00,79.097
2013-12-12 04:10:00,77.741
2013-12-12 04:15:00,81.025
2013-12-12 04:20:00,81.989
2013-12-12 04:25:00,77.316
2013-12-12 04:30:00,79.033
2013-12-12 04:35:00,79.141
2013-12-12 04:40:00,78.496
2013-12-12 04:45:00,80.603
2013-12-12 04:50:00,80.567
2013-12-12 04:55:00,78.7
2013-12-12 05:00:00,81.402
2013-12-12 05:05:00,78.874
2013-12-12 05:10:00,78.459
2013-12-12 05:15:00,78.996
2013-12-12 05:20:00,77.673
2013-12-12 05:25:00,80.217
2013-12-12 05:30:00,79.114
2013-12-12 05:35:00,77.847
2013-12-12 05:40:00,77.945
2013-12-12 05:45:00,76.971
2013-12-12 05:50:00,78.264
2013-12-12 05:55:00,76.283
2013-12-12 06:00:00,77.722
2013-12-12 06:05:00,76.978
2013-12-12 06:10:00,78.156
2013-12-12 06:15:00,78.601
2013-12-12 06:20:00,78.167
2013-12-12 06:25:00,76.944
2013-12-12 06:30:00,76.107
2013-12-12 06:35:00,76.463
2013-12-12 06:40:00,76.664
2013-12-12 06:45:00,77.129
2013-12-12 06:50:00,75.719
2013-12-12 06:55:00,75.094
2013-12-12 07:00:00,76.316
2013-12-12 07:05:00,77.588
2013-12-12 07:10:00,78.053
2013-12-12 07:15:00,76.604
2013-12-12 07:20:00,74.309
2013-12-12 07:25:00,77.03
2013-12-12 07:30:00,74.165
2013-12-12 07:35:00,74.095
2013-12-12 07:40:00,75.37
2013-12-12 07:45:00,73.036
2013-12-12 07:50:00,75.489
2013-12-12 07:55:00,74.296
2013-12-12 08:00:00,74.671
2013-12-12 08:05:00,73.034
2013-12-12 08:10:00,74.867
2013-12-12 08:15:00,74.295
2013-12-12 08:20:00,73.071
2013-12-12 08:25:00,74.468
2013-12-12 08:30:00,69.966
2013-12-12 08:35:00,73.418
2013-12-12 08:40:00,72.678
2013-12-12 08:45:00,71.677
2013-12-12 08:50:00,72.666
2013-12-12 08:55:00,72.876
2013-12-12 09:00:00,71.214
2013-12-12 09:05:00,71.777
2013-12-12 09:10:00,71.692
2013-12-12 09:15:00,72.035
2013-12-12 09:20:00,72.857
2013-12-12 09:25:00,70.65
2013-12-12 09:30:00,72.609
2013-12-12 09:35:00,69.286
2013-12-12 09:40:00,71.034
2013-12-12 09:45:00,68.432
2013-12-12 09:50:00,70.405
2013-12-12 09:55:00,71.01
2013-12-12 10:00:00,72.395
2013-12-12 10:05:00,69.852
2013-12-12 10:10:00,68.721
2013-12-12 10:15:00,70.677
2013-12-12 10:20:00,69.323
2013-12-12 10:25:00,69.22
2013-12-12 10:30:00,70.033
2013-12-12 10:35:00,70.075
2013-12-12 10:40:00,66.517
2013-12-12 10:45:00,68.492
2013-12-12 10:50:00,68.245
2013-12-12 10:55:00,66.819
2013-12-12 11:00:00,65.992
2013-12-12 11:05:00,67.7
2013-12-12 11:10:00,67.066
2013-12-12 11:15:00,66.596
2013-12-12 11:20:00,67.147
2013-12-12 11:25:00,66.738
2013-12-12 11:30:00,67.03
2013-12-12 11:35:00,68.753
2013-12-12 11:40:00,66.678
2013-12-12 11:45:00,68.827
2013-12-12 11:50:00,67.922
2013-12-12 11:55:00,67.451
2013-12-12 12:00:00,65.278
2013-12-12 12:05:00,65.666
2013-12-12 12:10:00,64.783
2013-12-12 12:15:00,66.256
2013-12-12 12:20:00,65.55
2013-12-12 12:25:00,66.037
2013-12-12 12:30:00,65.749
2013-12-12 12:35:00,65.47
2013-12-12 12:40:00,64.725
2013-12-12 12:45:00,63.873
2013-12-12 12:50:00,64.401
2013-12-12 12:55:00,65.685
2013-12-12 13:00:00,64.526
2013-12-12 13:05:00,64.55
2013-12-12 13:10:00,65.567
2013-12-12 13:15:00,65.017
2013-12-12 13:20:00,62.572
2013-12-12 13:25:00,64.159
2013-12-12 13:30:00,63.126
2013-12-12 13:35:00,64.026
2013-12-12 13:40:00,64.483
2013-12-12 13:45:00,64.553
2013-12-12 13:50:00,65.869
2013-12-12 13:55:00,63.205
2013-12-12 14:00:00,63.389
2013-12-12 14:05:00,64.373
2013-12-12 14:10:00,64.783
2013-12-12 14:15:00,62.339
2013-12-12 14:20:00,64.353
2013-12-12 14:25:00,64.283
2013-12-12 14:30:00,63.264
2013-12-12 14:35:00,63.07
2013-12-12 14:40:00,64.253
2013-12-12 14:45:00,63.857
2013-12-12 14:50:00,63.8
2013-12-12 14:55:00,62.419
2013-12-12 15:00:00,61.212
2013-12-12 15:05:00,63.152
2013-12-12 15:10:00,62.928
2013-12-12 15:15:00,63.797
2013-12-12 15:20:00,62.327
2013-12-12 15:25:00,64.006
2013-12-12 15:30:00,63.741
2013-12-12 15:35:00,62.37
2013-12-12 15:40:00,64.404
2013-12-12 15:45:00,62.874
2013-12-12 15:50:00,62.47
2013-12-12 15:55:00,63.63
2013-12-12 16:00:00,63.339
2013-12-12 16:05:00,62.301
2013-12-12 16:10:00,64.166
2013-12-12 16:15:00,63.449
2013-12-12 16:20:00,62.592
2013-12-12 16:25:00,61.443
2013-12-12 16:30:00,64.109
2013-12-12 16:35:00,63.769
2013-12-12 16:40:00,63.85
2013-12-12 16:45:00,65.418
2013-12-12 16:50:00,60.841
2013-12-12 16:55:00,65.42
2013-12-12 17:00:00,65.604
2013-12-12 17:05:00,62.865
2013-12-12 17:10:00,65.336
2013-12-12 17:15:00,63.224
2013-12-12 17:20:00,63.031
2013-12-12 17:25:00,64.248
2013-12-12 17:30:00,66.653
2013-12-12 17:35:00,64.987
2013-12-12 17:40:00,64.709
2013-12-12 17:45:00,65.812
2013-12-12 17:50:00,64.104
2013-12-12 17:55:00,66.754
2013-12-12 18:00:00,66.95
2013-12-12 18:05:00,65.691
2013-12-12 18:10:00,64.345
2013-12-12 18:15:00,66.694
2013-12-12 18:20:00,65.88
2013-12-12 18:25:00,66.421
2013-12-12 18:30:00,67.137
2013-12-12 18:35:00,66.424
2013-12-12 18:40:00,64.947
2013-12-12 18:45:00,67.951
2013-12-12 18:50:00,66.632
2013-12-12 18:55:00,66.822
2013-12-12 19:00:00,67.31
2013-12-12 19:05:00,67.086
2013-12-12 19:10:00,67.753
2013-12-12 19:15:00,67.237
2013-12-12 19:20:00,66.934
2013-12-12 19:25:00,66.635
2013-12-12 19:30:00,66.832
2013-12-12 19:35:00,67.252
2013-12-12 19:40:00,68.938
2013-12-12 19:45:00,67.502
2013-12-12 19:50:00,67.929
2013-12-12 19:55:00,68.099
2013-12-12 20:00:00,69.02
2013-12-12 20:05:00,69.319
2013-12-12 20:10:00,71.071
2013-12-12 20:15:00,67.192
2013-12-12 20:20:00,68.754
2013-12-12 20:25:00,69.88
2013-12-12 20:30:00,67.335
2013-12-12 20:35:00,71.613
2013-12-12 20:40:00,69.551
2013-12-12 20:45:00,68.904
2013-12-12 20:50:00,71.19
2013-12-12 20:55:00,67.555
2013-12-12 21:00:00,70.616
2013-12-12 21:05:00,69.34
2013-12-12 21:10:00,70.681
2013-12-12 21:15:00,71.317
2013-12-12 21:20:00,71.988
2013-12-12 21:25:00,71.699
2013-12-12 21:30:00,73.878
2013-12-12 21:35:00,71.617
2013-12-12 21:40:00,71.3
2013-12-12 21:45:00,73.349
2013-12-12 21:50:00,71.967
2013-12-12 21:55:00,72.714
2013-12-12 22:00:00,67.653
2013-12-12 22:05:00,73.087
2013-12-12 22:10:00,72.617
2013-12-12 22:15:00,72.348
2013-12-12 22:20:00,72.245
2013-12-12 22:25:00,74.278
2013-12-12 22:30:00,70.904
2013-12-12 22:35:00,77.292
2013-12-12 22:40:00,75.056
2013-12-12 22:45:00,74.271
2013-12-12 22:50:00,76.262
2013-12-12 22:55:00,74.464
2013-12-12 23:00:00,73.212
2013-12-12 23:05:00,75.669
2013-12-12 23:10:00,72.621
2013-12-12 23:15:00,75.451
2013-12-12 23:20:00,76.313
2013-12-12 23:25:00,75.659
2013-12-12 23:30:00,73.416
2013-12-12 23:35:00,75.542
2013-12-12 23:40:00,75.284
2013-12-12 23:45:00,74.675
2013-12-12 23:50:00,72.923
2013-12-12 23:55:00,74.404
2013-12-13 00:00:00,75.352
2013-12-13 00:05:00,77.428
2013-12-13 00:10:00,79.502
2013-12-13 00:15:00,77.346
2013-12-13 00:20:00,75.488
2013-12-13 00:25:00,76.042
2013-12-13 00:30:00,77.956
2013-12-13 00:35:00,77.502
2013-12-13 00:40:00,77.339
2013-12-13 00:45:00,77.258
2013-12-13 00:50:00,78.51
2013-12-13 00:55:00,79.85
2013-12-13 01:00:00,77.271
2013-12-13 01:05:00,77.539
2013-12-13 01:10:00,78.04
2013-12-13 01:15:00,76.963
2013-12-13 01:20:00,74.966
2013-12-13 01:25:00,78.266
2013-12-13 01:30:00,76.866
2013-12-13 01:35:00,79.396
2013-12-13 01:40:00,78.101
2013-12-13 01:45:00,79.742
2013-12-13 01:50:00,76.975
2013-12-13 01:55:00,79.417
2013-12-13 02:00:00,76.153
2013-12-13 02:05:00,79.285
2013-12-13 02:10:00,77.919
2013-12-13 02:15:00,79.37
2013-12-13 02:20:00,77.853
2013-12-13 02:25:00,79.135
2013-12-13 02:30:00,78.949
2013-12-13 02:35:00,78.832
2013-12-13 02:40:00,78.926
2013-12-13 02:45:00,80.43
2013-12-13 02:50:00,77.754
2013-12-13 02:55:00,80.123
2013-12-13 03:00:00,78.021
2013-12-13 03:05:00,79.898
2013-12-13 03:10:00,81.257
2013-12-13 03:15:00,77.487
2013-12-13 03:20:00,75.85
2013-12-13 03:25:00,78.622
2013-12-13 03:30:00,77.58
2013-12-13 03:35:00,77.758
2013-12-13 03:40:00,77.972
2013-12-13 03:45:00,77.7
2013-12-13 03:50:00,80.026
2013-12-13 03:55:00,79.625
2013-12-13 04:00:00,79.627
2013-12-13 04:05:00,80.969
2013-12-13 04:10:00,77.224
2013-12-13 04:15:00,75.103
2013-12-13 04:20:00,80.474
2013-12-13 04:25:00,78.29
2013-12-13 04:30:00,77.862
2013-12-13 04:35:00,75.701
2013-12-13 04:40:00,76.175
2013-12-13 04:45:00,78.556
2013-12-13 04:50:00,77.48
2013-12-13 04:55:00,74.99
2013-12-13 05:00:00,76.363
2013-12-13 05:05:00,78.665
2013-12-13 05:10:00,78.852
2013-12-13 05:15:00,77.483
2013-12-13 05:20:00,80.532
2013-12-13 05:25:00,78.265
2013-12-13 05:30:00,79.104
2013-12-13 05:35:00,78.427
2013-12-13 05:40:00,77.716
2013-12-13 05:45:00,75.001
2013-12-13 05:50:00,74.574
2013-12-13 05:55:00,75.487
2013-12-13 06:00:00,76.567
2013-12-13 06:05:00,76.136
2013-12-13 06:10:00,76.459
2013-12-13 06:15:00,75.857
2013-12-13 06:20:00,76.323
2013-12-13 06:25:00,76.801
2013-12-13 06:30:00,75.49
2013-12-13 06:35:00,74.996
2013-12-13 06:40:00,72.055
2013-12-13 06:45:00,76.103
2013-12-13 06:50:00,73.983
2013-12-13 06:55:00,73.672
2013-12-13 07:00:00,75.654
2013-12-13 07:05:00,75.562
2013-12-13 07:10:00,75.122
2013-12-13 07:15:00,75.293
2013-12-13 07:20:00,72.678
2013-12-13 07:25:00,73.556
2013-12-13 07:30:00,73.009
2013-12-13 07:35:00,75.581
2013-12-13 07:40:00,74.377
2013-12-13 07:45:00,72.881
2013-12-13 07:50:00,74.015
2013-12-13 07:55:00,73.285
2013-12-13 08:00:00,72.524
2013-12-13 08:05:00,73.053
2013-12-13 08:10:00,73.34
2013-12-13 08:15:00,71.975
2013-12-13 08:20:00,70.469
2013-12-13 08:25:00,72.219
2013-12-13 08:30:00,71.3
2013-12-13 08:35:00,70.065
2013-12-13 08:40:00,70.339
2013-12-13 08:45:00,70.782
2013-12-13 08:50:00,70.935
2013-12-13 08:55:00,71.396
2013-12-13 09:00:00,70.287
2013-12-13 09:05:00,70.901
2013-12-13 09:10:00,69.733
2013-12-13 09:15:00,70.655
2013-12-13 09:20:00,70.303
2013-12-13 09:25:00,70.322
2013-12-13 09:30:00,71.183
2013-12-13 09:35:00,68.938
2013-12-13 09:40:00,67.186
2013-12-13 09:45:00,68.825
2013-12-13 09:50:00,69.711
2013-12-13 09:55:00,68.591
2013-12-13 10:00:00,68.765
2013-12-13 10:05:00,66.139
2013-12-13 10:10:00,67.029
2013-12-13 10:15:00,68.501
2013-12-13 10:20:00,68.614
2013-12-13 10:25:00,66.607
2013-12-13 10:30:00,67.775
2013-12-13 10:35:00,66.311
2013-12-13 10:40:00,65.612
2013-12-13 10:45:00,66.912
2013-12-13 10:50:00,66.92
2013-12-13 10:55:00,66.97
2013-12-13 11:00:00,67.207
2013-12-13 11:05:00,68.182
2013-12-13 11:10:00,67.147
2013-12-13 11:15:00,65.418
2013-12-13 11:20:00,66.822
2013-12-13 11:25:00,63.779
2013-12-13 11:30:00,65.508
2013-12-13 11:35:00,66.501
2013-12-13 11:40:00,65.904
2013-12-13 11:45:00,65.937
2013-12-13 11:50:00,67.092
2013-12-13 11:55:00,63.77
2013-12-13 12:00:00,65.474
2013-12-13 12:05:00,64.272
2013-12-13 12:10:00,65.588
2013-12-13 12:15:00,64.26
2013-12-13 12:20:00,64.929
2013-12-13 12:25:00,65.722
2013-12-13 12:30:00,64.5
2013-12-13 12:35:00,63.371
2013-12-13 12:40:00,63.065
2013-12-13 12:45:00,62.559
2013-12-13 12:50:00,64.527
2013-12-13 12:55:00,64.748
2013-12-13 13:00:00,62.775
2013-12-13 13:05:00,60.796
2013-12-13 13:10:00,62.109
2013-12-13 13:15:00,63.294
2013-12-13 13:20:00,61.546
2013-12-13 13:25:00,60.243
2013-12-13 13:30:00,61.975
2013-12-13 13:35:00,59.979
2013-12-13 13:40:00,62.739
2013-12-13 13:45:00,61.793
2013-12-13 13:50:00,62.275
2013-12-13 13:55:00,63.691
2013-12-13 14:00:00,60.982
2013-12-13 14:05:00,59.433
2013-12-13 14:10:00,61.92
2013-12-13 14:15:00,62.464
2013-12-13 14:20:00,60.136
2013-12-13 14:25:00,61.363
2013-12-13 14:30:00,61.347
2013-12-13 14:35:00,61.759
2013-12-13 14:40:00,60.952
2013-12-13 14:45:00,64.856
2013-12-13 14:50:00,61.318
2013-12-13 14:55:00,61.834
2013-12-13 15:00:00,61.009
2013-12-13 15:05:00,58.403
2013-12-13 15:10:00,63.22
2013-12-13 15:15:00,57.767
2013-12-13 15:20:00,63.179
2013-12-13 15:25:00,59.965
2013-12-13 15:30:00,59.923
2013-12-13 15:35:00,61.43
2013-12-13 15:40:00,64.207
2013-12-13 15:45:00,61.971
2013-12-13 15:50:00,61.376
2013-12-13 15:55:00,60.707
2013-12-13 16:00:00,62.435
2013-12-13 16:05:00,61.24
2013-12-13 16:10:00,62.574
2013-12-13 16:15:00,59.399
2013-12-13 16:20:00,62.43
2013-12-13 16:25:00,62.222
2013-12-13 16:30:00,60.257
2013-12-13 16:35:00,60.702
2013-12-13 16:40:00,61.819
2013-12-13 16:45:00,61.471
2013-12-13 16:50:00,62.466
2013-12-13 16:55:00,60.462
2013-12-13 17:00:00,61.192
2013-12-13 17:05:00,64.863
2013-12-13 17:10:00,61.392
2013-12-13 17:15:00,61.971
2013-12-13 17:20:00,62.353
2013-12-13 17:25:00,62.317
2013-12-13 17:30:00,64.189
2013-12-13 17:35:00,62.147
2013-12-13 17:40:00,63.955
2013-12-13 17:45:00,62.001
2013-12-13 17:50:00,64.058
2013-12-13 17:55:00,62.978
2013-12-13 18:00:00,63.133
2013-12-13 18:05:00,63.347
2013-12-13 18:10:00,64.227
2013-12-13 18:15:00,62.25
2013-12-13 18:20:00,62.637
2013-12-13 18:25:00,66.368
2013-12-13 18:30:00,64.655
2013-12-13 18:35:00,63.741
2013-12-13 18:40:00,65.073
2013-12-13 18:45:00,64.362
2013-12-13 18:50:00,61.866
2013-12-13 18:55:00,64.898
2013-12-13 19:00:00,64.696
2013-12-13 19:05:00,65.402
2013-12-13 19:10:00,64.195
2013-12-13 19:15:00,65.005
2013-12-13 19:20:00,66.786
2013-12-13 19:25:00,65.383
2013-12-13 19:30:00,65.199
2013-12-13 19:35:00,66.303
2013-12-13 19:40:00,65.545
2013-12-13 19:45:00,67.455
2013-12-13 19:50:00,66.12
2013-12-13 19:55:00,66.923
2013-12-13 20:00:00,65.801
2013-12-13 20:05:00,65.309
2013-12-13 20:10:00,67.83
2013-12-13 20:15:00,67.444
2013-12-13 20:20:00,68.058
2013-12-13 20:25:00,68.341
2013-12-13 20:30:00,65.859
2013-12-13 20:35:00,67.932
2013-12-13 20:40:00,65.548
2013-12-13 20:45:00,68.745
2013-12-13 20:50:00,66.987
2013-12-13 20:55:00,69.018
2013-12-13 21:00:00,69.497
2013-12-13 21:05:00,68.147
2013-12-13 21:10:00,68.936
2013-12-13 21:15:00,70.599
2013-12-13 21:20:00,67.316
2013-12-13 21:25:00,70.242
2013-12-13 21:30:00,69.781
2013-12-13 21:35:00,70.945
2013-12-13 21:40:00,67.993
2013-12-13 21:45:00,70.147
2013-12-13 21:50:00,71.635
2013-12-13 21:55:00,72.108
2013-12-13 22:00:00,69.72
2013-12-13 22:05:00,70.473
2013-12-13 22:10:00,73.182
2013-12-13 22:15:00,69.432
2013-12-13 22:20:00,71.244
2013-12-13 22:25:00,71.673
2013-12-13 22:30:00,71.83
2013-12-13 22:35:00,70.659
2013-12-13 22:40:00,73.095
2013-12-13 22:45:00,73.16
2013-12-13 22:50:00,74.428
2013-12-13 22:55:00,71.451
2013-12-13 23:00:00,71.977
2013-12-13 23:05:00,74.021
2013-12-13 23:10:00,75.032
2013-12-13 23:15:00,72.988
2013-12-13 23:20:00,71.311
2013-12-13 23:25:00,73.028
2013-12-13 23:30:00,74.586
2013-12-13 23:35:00,74.381
2013-12-13 23:40:00,75.039
2013-12-13 23:45:00,76.148
2013-12-13 23:50:00,73.452
2013-12-13 23:55:00,73.014
2013-12-14 00:00:00,72.783
2013-12-14 00:05:00,74.204
2013-12-14 00:10:00,75.696
2013-12-14 00:15:00,76.665
2013-12-14 00:20:00,74.972
2013-12-14 00:25:00,74.841
2013-12-14 00:30:00,74.775
2013-12-14 00:35:00,76.515
2013-12-14 00:40:00,74.234
2013-12-14 00:45:00,75.125
2013-12-14 00:50:00,75.258
2013-12-14 00:55:00,75.415
2013-12-14 01:00:00,77.71
2013-12-14 01:05:00,74.56
2013-12-14 01:10:00,78.664
2013-12-14 01:15:00,75.015
2013-12-14 01:20:00,74.897
2013-12-14 01:25:00,75.166
2013-12-14 01:30:00,76.811
2013-12-14 01:35:00,76.086
2013-12-14 01:40:00,77.516
2013-12-14 01:45:00,75.245
2013-12-14 01:50:00,74.286
2013-12-14 01:55:00,75.905
2013-12-14 02:00:00,76.739
2013-12-14 02:05:00,74.688
2013-12-14 02:10:00,76.37
2013-12-14 02:15:00,77.182
2013-12-14 02:20:00,75.61
2013-12-14 02:25:00,75.624
2013-12-14 02:30:00,75.329
2013-12-14 02:35:00,76.499
2013-12-14 02:40:00,77.242
2013-12-14 02:45:00,80.011
2013-12-14 02:50:00,78.128
2013-12-14 02:55:00,75.228
2013-12-14 03:00:00,74.906
2013-12-14 03:05:00,76.623
2013-12-14 03:10:00,78.642
2013-12-14 03:15:00,77.542
2013-12-14 03:20:00,76.113
2013-12-14 03:25:00,77.938
2013-12-14 03:30:00,78.374
2013-12-14 03:35:00,78.457
2013-12-14 03:40:00,75.402
2013-12-14 03:45:00,77.18
2013-12-14 03:50:00,75.089
2013-12-14 03:55:00,75.626
2013-12-14 04:00:00,75.022
2013-12-14 04:05:00,76.201
2013-12-14 04:10:00,74.748
2013-12-14 04:15:00,77.353
2013-12-14 04:20:00,76.356
2013-12-14 04:25:00,75.278
2013-12-14 04:30:00,76.839
2013-12-14 04:35:00,78.031
2013-12-14 04:40:00,76.542
2013-12-14 04:45:00,75.358
2013-12-14 04:50:00,75.645
2013-12-14 04:55:00,75.784
2013-12-14 05:00:00,74.987
2013-12-14 05:05:00,73.691
2013-12-14 05:10:00,75.204
2013-12-14 05:15:00,77.059
2013-12-14 05:20:00,74.482
2013-12-14 05:25:00,73.061
2013-12-14 05:30:00,75.171
2013-12-14 05:35:00,76.498
2013-12-14 05:40:00,73.002
2013-12-14 05:45:00,75.187
2013-12-14 05:50:00,75.341
2013-12-14 05:55:00,75.376
2013-12-14 06:00:00,75.282
2013-12-14 06:05:00,75.223
2013-12-14 06:10:00,72.468
2013-12-14 06:15:00,74.982
2013-12-14 06:20:00,75.767
2013-12-14 06:25:00,73.716
2013-12-14 06:30:00,74.293
2013-12-14 06:35:00,72.493
2013-12-14 06:40:00,75.135
2013-12-14 06:45:00,72.688
2013-12-14 06:50:00,75.265
2013-12-14 06:55:00,72.684
2013-12-14 07:00:00,73.805
2013-12-14 07:05:00,72.201
2013-12-14 07:10:00,74.942
2013-12-14 07:15:00,70.167
2013-12-14 07:20:00,72.821
2013-12-14 07:25:00,69.724
2013-12-14 07:30:00,70.614
2013-12-14 07:35:00,74.168
2013-12-14 07:40:00,72.824
2013-12-14 07:45:00,69.158
2013-12-14 07:50:00,71.397
2013-12-14 07:55:00,70.493
2013-12-14 08:00:00,71.752
